,address,lng,lat
522,100 OCEANA DRIVE WEST,-73.9585297,40.5762617
523,120 OCEANA DRIVE WEST,-73.95848370000002,40.5757519
524,130 OCEANA DRIVE WEST,-73.9591725,40.5756562
525,60 OCEANA DRIVE WEST,-73.9588028,40.5767174
526,40 OCEANA DRIVE WEST,-73.958513,40.577533
527,70 OCEANA DRIVE EAST,-73.9571423,40.5767171
528,70 OCEANA DRIVE WEST,-73.95834599999999,40.5770098
529,40 OCEANA DRIVE EAST,-73.95770949999999,40.5773631
530,100 OCEANA DRIVE EAST,-73.9572718,40.5767118
531,60 OCEANA DRIVE EAST,-73.957624,40.5772583
532,50 OCEANA DRIVE EAST,-73.95763459999999,40.5773381
533,2830 BRIGHTON 3 STREET,-73.96581669999999,40.5822914
534,2930 BRIGHTON 4 STREET,-73.9646138,40.5802031
535,2910 BRIGHTON 6 STREET,-73.9629673,40.5809986
536,350 NEPTUNE AVENUE,-73.965802,40.580421
537,210 COLUMBIA HEIGHTS,-73.99723,40.697019
538,30 MIDDAGH STREET,-73.9938955,40.7005105
539,140 WILLOW STREET,-73.9962973,40.696847
540,110 WILLOW STREET,-71.0920783,42.372399
541,10 COLLEGE PLACE,-118.3882137,46.0312957
542,10 HUNTS LANE,-73.5926528,41.2751108
543,0 COLUMBIA PLACE,-80.961581,34.065935
544,40 WILLOW PLACE,-73.9983603,40.6924993
545,80 JORALEMON STREET,-73.9965239,40.6932821
546,10 GARDEN PLACE,0.0,0.0
547,20 GARDEN PLACE,-73.99643209999999,40.6927668
548,50 HICKS STREET,-73.9935856,40.7003604
549,50 POPLAR STREET,-71.178387,42.3801499
550,70 POPLAR STREET,-83.14900709999999,42.2088708
551,0 COLLEGE PLACE,-118.3883012,46.0493026
552,360 FURMAN STREET,-73.9996652,40.6934857
553,60 STATE STREET,-71.05646,42.35903
554,60 COURT STREET,-73.99144559999999,40.69213209999999
555,50 COURT STREET,-73.9913282,40.6924204
556,320 HICKS STREET,-73.99772899999999,40.6917046
557,110 STATE STREET,-73.7539082,42.6497534
558,200 MONTAGUE STREET,-73.9912212,40.6937471
559,180 MONTAGUE STREET,-73.99181999999999,40.6939556
560,160 ATLANTIC AVENUE,-71.42177699999999,41.797476
561,30 ORANGE STREET,-70.0981816,41.2811016
562,90 MONTAGUE STREET,-73.9958638,40.6950143
563,190 MONTAGUE STREET,-73.9914371,40.69381
564,70 CLINTON STREET,-73.98476939999999,40.719214
565,50 LEGION STREET,-73.91830039999999,40.6678471
566,520 SARATOGA AVENUE,-73.9174163,40.6680786
567,530 SARATOGA AVENUE,-73.91737069999999,40.667821
568,130 LEGION STREET,-74.2878723,41.00738860000001
569,210 BRISTOL STREET,-77.28838429999999,42.881676
570,200 LEGION STREET,-73.9173015,40.6638499
571,240 BRISTOL STREET,-70.81694259999999,42.8907895
572,680 MOTHER GASTON BLVD.,-73.90516439999999,40.6620327
573,290 NEWPORT STREET,-73.9041077,40.6598591
574,560 POWELL STREET,-122.4086266,37.7899987
575,1550 PITKIN AVENUE,-73.9160958,40.6686149
576,680 RALPH AVE,-73.92282019999999,40.6660885
577,130 WATKINS STREET,-73.90803509999999,40.669649
578,60 BELMONT AVENUE,-118.1445659,33.7603724
579,0 BELMONT AVENUE,0.0,0.0
580,830 ROCKAWAY AVENUE,-73.9083796,40.6592449
581,860 ROCKAWAY AVENUE,-73.908188,40.658342
582,500 OSBORN STREET,-73.9062556,40.6596209
583,850 ROCKAWAY AVENUE,-73.9082576,40.658772
584,230 POWELL STREET,-122.4079844,37.7868856
585,140 WATKINS STREET,-75.1486024,39.9261023
586,760 3 AVENUE,-74.0006557,40.6617523
587,960 3 AVENUE,-74.007037,40.655427
588,120 42ND STREET,-118.4204292,33.9035769
589,250 42ND STREET,-73.98920989999999,40.7566903
590,220 52ND STREET,-73.9690059,40.756473
591,50 HIMROD STREET,-73.9244318,40.6950889
592,60 HARMAN STREET,-73.92347869999999,40.6948469
593,360 EVERGREEN AVENUE,-74.94677800000001,39.017657
594,1130 GREENE AVENUE,-73.9236559,40.693449
595,1050 MADISON STREET,-73.9171637,40.6906444
596,1220 PUTNAM AVENUE,-73.9155237,40.6910649
597,180 SCHAEFER STREET,-73.9077609,40.689371
598,250 SCHAEFER STREET,-73.9058763,40.69128509999999
599,240 SCHAEFFER STREET,-73.9061229,40.691023
600,1060 GREENE AVENUE,-73.9255024,40.6912523
601,30 COVERT STREET,-73.912718,40.685508
602,310 KNICKERBOCKER AVENUE,-74.1462016,40.891948
603,310 KNICKERBOCKER,-73.973889,40.9716179
604,790 HART STREET,-73.9233947,40.7009649
605,240 TROUTMAN STREET,-73.926485,40.70251500000001
606,760 HART STREET,-73.92393849999999,40.7004117
607,240 HARMAN STREET,-73.9201227,40.6986466
608,1280 HALSEY STREET,-73.90749430000001,40.69325389999999
609,1260 DECATUR STREET,-73.905872,40.690076
610,820 BROADWAY,-73.9909486,40.7329154
611,470 BUSHWICK AVENUE,-73.9370746,40.701282
612,1340 MYRTLE AVENUE,-73.922338,40.698245
613,80 JEFFERSON STREET,-73.9321933,40.6988981
614,110 TROUTMAN STREET,-73.92957559999999,40.6992206
615,330 MOFFAT STREET,-73.90232259999999,40.6912544
616,100 VANDERVEER STREET,-73.90324679999999,40.6821315
617,80 CONWAY STREET,-73.90314699999999,40.679754
618,1440 BROADWAY,-73.986814,40.7545229
619,1000 BUSHWICK AVENUE,-73.92219589999999,40.6918034
620,660 EAST 92ND STREET,-73.9159004,40.6511083
621,9210 AVENUE A,-73.98309499999999,40.7266662
622,610 EAST 94TH STREET,-73.9456964,40.7819448
623,240 EAST 86TH STREET,-73.95265189999999,40.7779861
624,230 EAST 86TH STREET,-73.9528091,40.7780496
625,8700 AVENUE B,-73.9807682,40.7256804
626,520 EAST 79TH STREET,-73.9490895,40.7706701
627,590 EAST 80TH STREET,-73.917379,40.638808
628,8820 BEDELL LANE,-73.9109713,40.6431998
629,8600 GLENWOOD ROAD,-73.91043189999999,40.63992289999999
630,610 EAST 89TH STREET,-87.60903379999999,41.7330967
631,920 EAST 88TH STREET,-73.907185,40.638702
632,950 EAST 88TH STREET,-73.906485,40.6381108
633,1100 EAST 82ND STREET,-87.59662540000001,41.7458798
634,1120 EAST 84TH STREET,-73.9064161,40.6335968
635,1120 EAST 88TH STREET,-85.7747741,43.3915393
636,8820 STILLWELLS PLACE,-73.9027989,40.6350796
637,1430 REMSEN AVENUE,-73.9013635,40.635718
638,1210 EAST 85TH STREET,-81.6286176,41.5222155
639,1210 EAST 88TH STREET,-104.9731552,39.8562473
640,1250 EAST 88TH STREET,-73.90114539999999,40.6332608
641,1250 EAST 88 STREET,-73.90114539999999,40.6332608
642,1240 EAST 89 STREET,-73.90064699999999,40.633904
643,1240 EAST 89TH STREET,-73.90064699999999,40.633904
644,9010 KRIER PLACE,-73.9105582,40.64617030000001
645,9310 FOSTER AVENUE,-73.90848299999999,40.6462435
646,9220 FOSTER AVENUE,-73.90919629999999,40.6457849
647,930 EAST 98TH STREET,-73.9041424,40.6478666
648,930 E. 98 STREET,-73.9041424,40.6478666
649,1050 EAST 94TH STREET,-73.90573599999999,40.644187
650,10 DURLAND PLACE,-73.9067616,40.6419646
651,9900 GLENWOOD ROAD,-73.90041040000001,40.646107
652,1200 EAST 95 STREET,-73.9014784,40.64151409999999
653,1560 ROCKAWAY PARKWAY,-73.89980179999999,40.6425507
654,1310 REMSEN AVENUE,-73.9037386,40.6378165
655,1290 EAST 91ST STREET,-73.902731,40.638159
656,1300 E 91ST. STREET,-118.2516065,33.9542939
657,1290 EAST 93RD STREET,-73.9013159,40.6390976
658,9410 AVENUE J,-73.900707,40.640444
659,10540 AVENUE K,-73.889723,40.644747
660,1390 REMSEN AVENUE,-73.9021214,40.6363867
661,1350 EAST 94TH STREET,-73.8990669,40.6382707
662,1320 EAST 98TH STREET,-73.89546109999999,40.64003719999999
663,9800 AVENUE L,-73.89403709999999,40.6392538
664,10530 AVENUE L,-73.888194,40.642953
665,1460 EAST 91ST STREET,-73.89905399999999,40.634849
666,1470 EAST 93RD STREET,-81.622664,41.516305
667,1820 ROCKAWAY PARKWAY,-73.8942668,40.6374505
668,1790 ROCKAWAY PARKWAY,-73.894829,40.6379926
669,1230 EAST 101ST STREET,-73.8916856,40.6399738
670,1250 EAST 103RD STREET,-81.61684509999999,41.522792
671,1210 EAST 104TH STREET,-73.889924,40.6417936
672,1230 EAST 104 STREET,-73.889493,40.641399
673,1240 EAST 104 STREET,-73.8893205,40.6412528
674,100 FLATLANDS 7TH STREET,-73.88465,40.64179530000001
675,1590 CANARSIE ROAD,-73.8952525,40.6334535
676,9810 AVENUE M,-73.8920113,40.6376918
677,1340 EAST 102 STREET,-73.8889269,40.6385923
678,10210 AVENUE M,-73.9107684,40.62632
679,1320 EAST 103RD STREET,-73.8886513,40.6394422
680,1320 EAST 104TH STREET,-73.8878589,40.6399379
681,1340 EAST 105TH STREET,-73.88676,40.640052
682,100 FLATLANDS 8TH STREET,-73.8840666,40.6412748
683,10540 FLATLANDS 8 STREET,-73.8850382,40.64039
684,1630 CANARSIE ROAD,-73.8938136,40.6326893
685,1970 ROCKAWAY PARKWAY,-73.8908514,40.6345925
686,1550 EAST 98TH STREET,-87.5897638,41.7177702
687,10560 FLATLANDS 9 STREET,-73.8833659,40.6395553
688,8610 GLENWOOD ROAD,-73.9099987,40.6399456
689,970 EAST 88TH STREET,-85.777778,43.3940709
690,1210 EAST 80TH STREET,-81.6325987,41.5222348
691,7930 SEAVIEW AVENUE,0.0,0.0
692,1200 EAST 92ND STREET,-73.9040098,40.64029920000001
693,900 EAST 106 STREET,-73.9378869,40.7887119
694,560 LOUISIANA AVENUE,-73.887259,40.6483381
695,750 EAST 89TH STREET,-118.2612276,33.9554042
696,9200 AVENUE N,-122.3548486,47.6963264
697,8410 AVENUE K,-73.906206,40.634071
698,900 EAST 85TH ST,-87.60223450000001,41.7405061
699,1580 LINDEN BOULEVARD,-74.975923,39.4608686
700,60 BROOKLYN TERMINAL MA,-73.9441579,40.6781784
701,90 BROOKLYN TERMINAL MA,-73.9573881,40.7268985
702,9300 AVENUE L,-73.8982893,40.6367385
703,2060 ROCKAWAY PARKWAY,-73.8890265,40.632282
704,790 EAST 91ST STREET,-73.91377589999999,40.6481282
705,10500 FLATLANDS AVENUE,-73.8946328,40.6475023
706,450 EAST 99TH STREET,-73.9426843,40.7847783
707,50 SECOND PLACE,0.0,0.0
708,530 CLINTON STREET,-74.00050650000001,40.6779747
709,270 HOYT STREET,-71.429403,42.9661034
710,90 BUTLER STREET,-121.9109979,37.4312879
711,100 BUTLER STREET,-73.9907965,40.6834573
712,120 4 PLACE,-73.997463,40.677402
713,350 COURT STREET,-73.9962607,40.6823156
714,370 UNION STREET,-73.9926215,40.6808276
715,650 HICKS STREET,-74.003568,40.680614
716,340 DEGRAW STREET,-73.9939057,40.6830754
717,500 COURT STREET,-73.9988308,40.6767903
718,520 COURT STREET,-73.9991407,40.6761483
719,410 CLINTON STREET,-73.998244,40.68274299999999
720,80 1 PLACE,0.0,0.0
721,70 2 PLACE,0.0,0.0
722,320 UNION STREET,-73.9946875,40.6817389
723,330 UNION STREET,-73.9943317,40.6816208
724,240 CARROLL STREET,-73.9960631,40.6807914
725,110 3 PLACE,-95.28432769999999,29.5622701
726,200 LUQUER STREET,-73.99765959999999,40.6767766
727,60 2 PLACE,-73.903897,40.71228
728,210 UNION STREET,-73.999028,40.683034
729,90 RYERSON STREET,-73.965563,40.695001
730,290 WAVERLY AVENUE,-81.74484799999999,41.030528
731,360 WAVERLY AVENUE,-73.9666273,40.6870639
732,370 WASHINGTON AVENUE,-73.9660057,40.6876747
733,270 GREENE AVENUE,-73.9602057,40.6871993
734,120 CAMBRIDGE PLACE,-75.209549,40.2666937
735,330 GRAND AVENUE,-108.566956,39.070638
736,300 GRAND AVENUE,-73.9781172,40.8835673
737,240 GREENE AVENUE,-73.961434,40.6870358
738,340 GRAND AVENUE,-73.9783656,40.882158
739,350 GRAND AVENUE,-77.57141229999999,43.1649299
740,20 QUINCY STREET,-71.0816024,42.3161129
741,220 SAINT JAMES PLACE,-73.9640628,40.6837291
742,550 WASHINGTON AVENUE,-77.596288,43.245796
743,930 FULTON STREET,-73.9637644,40.6826628
744,940 FULTON STREET,-73.9630985,40.6825102
745,160 WASHINGTON AVENUE,-122.1418055,37.4308543
746,110 STEUBEN STREET,-73.96324489999999,40.6941209
747,320 WASHINGTON AVENUE,-73.9665194,40.6890043
748,430 CLINTON AVENUE,-73.96744079999999,40.6853887
749,540 WASHINGTON AVENUE,-73.96502799999999,40.682594
750,300 WASHINGTON AVE,-84.4810655,39.1048176
751,300 CLINTON AVENUE,-92.2649311,34.7475668
752,210 LAFAYETTE AVENUE,-77.4073749,37.2441485
753,310 CLINTON AVENUE,-74.5102793,40.5688531
754,440 CLINTON AVENUE,-73.9675532,40.68509359999999
755,0 QUINCY STREET,-90.28610669999999,38.5694477
756,200 ST. JAMES PLACE,-73.96425099999999,40.684214
757,110 GATES AVE,-73.96342,40.6846037
758,250 PARK AVENUE,-73.9760147,40.7551374
759,220 GREENE AVENUE,-73.9622835,40.6869633
760,100 STEUBEN STREET,-73.96355799999999,40.694444
761,10 LEXINGTON AVENUE,-73.9616521,40.68607189999999
762,350 HENRY STREET,-73.9971894,40.6893385
763,170 WARREN STREET,-71.55116,43.2003444
764,0 WARREN PLACE,-95.92431580000002,36.07308
765,20 WARREN PLACE,-73.4851158,40.7785466
766,45510 HENRY STREET,0.0,0.0
767,30 STRONG PLACE,-73.997961,40.685664
768,280 CLINTON STREET,-73.995976,40.687363
769,360 CLINTON STREET,-73.99725839999999,40.6847311
770,190 CLINTON STREET,-73.9871531,40.7148106
771,400 HICKS STREET,-73.9994706,40.6890282
772,100 WARREN STREET,-74.0394678,40.711899
773,410 HICKS STREET,-82.35527599999999,31.210328
774,120 BALTIC STREET,-73.9993504,40.687844
775,420 HICKS STREET,-84.582528,35.44269600000001
776,430 HICKS STREET,-73.9999191,40.6883133
777,140 WARREN STREET,-73.9986888,40.688287
778,440 HICKS STREET,-73.99973279999999,40.6879591
779,130 BALTIC STREET,-92.10472000000001,30.2066445
780,500 HICKS ST,-74.00081449999999,40.68572289999999
781,500 HICKS STREET,-74.00081449999999,40.68572289999999
782,50 STRONG PLACE,-73.998131,40.68519
783,190 DEGRAW STREET,-73.99968559999999,40.6847415
784,190 DE GRAW STREET,-73.99968559999999,40.6847415
785,120 AMITY STREET,-73.99643209999999,40.6890962
786,410 HENRY STREET,-79.3660009,36.9535768
787,480 HENRY STREET,-73.99923679999999,40.685047
788,490 HENRY STREET,-73.9994183,40.684557
789,110 CONGRESS STREET,-73.9986844,40.6890182
790,40 TIFFANY PLACE,-74.0014018,40.6862322
791,60 PRESIDENT STREET,-74.00431979999999,40.6838217
792,50 PRESIDENT STREET,-76.60639239999999,39.2902938
793,40 PRESIDENT STREET,-74.0049434,40.68396449999999
794,90 PRESIDENT STREET,-70.9384608,42.48196739999999
795,250 COLUMBIA STREET,-74.0035939,40.683581
796,50 CARROLL STREET,-79.35341249999999,43.660179
797,40 CARROLL STREET,-122.2409827,38.1110426
798,70 SUMMIT STREET,-77.4368722,43.0944317
799,30 WOODHULL STREET,-74.0037242,40.6814024
800,60 TIFFANY PLACE,-74.001505,40.68585470000001
801,50 SUMMIT STREET,-70.3815747,43.5181631
802,40 SUMMIT STREET,-70.9179217,42.1403492
803,80 CONGRESS STREET,-72.596064,42.10866730000001
804,20 TIFFANY PLACE,-74.001046,40.6868716
805,0 TIFFANY PLACE,-74.000539,40.6871332
806,70 CARROLL STREET,-74.00322659999999,40.6827561
807,140 DE GRAW STREET,-74.0016083,40.6853381
808,140 SACKETT STREET,-73.97465559999999,41.9092593
809,50 WOODHULL STREET,-74.00298339999999,40.6813356
810,3630 BAY VIEW AVENUE,-74.0035431,40.5806951
811,3600 BAY VIEW AVENUE,-118.4181115,33.9001667
812,3620 MERMAID AVENUE,-73.99331649999999,40.5756788
813,2860 WEST 33RD STREET,-74.0001161,40.5759384
814,2850 WEST 30TH STREET,-80.1351545,42.085822
815,2800 WEST 27TH STREET,-118.3176891,34.030647
816,2820 WEST 22ND STREET,-73.9896028,40.5778164
817,2830 WEST 17TH STREET,-73.98531009999999,40.5780981
818,2850 WEST 15TH STREET,-73.98307179999999,40.5778678
819,2730 STILLWELL AVENUE,-73.9826471,40.5804108
820,500 SURF AVENUE,-73.9734893,40.5747608
821,500 SURF AVE,-73.9734893,40.5747608
822,600 SURF AVENUE,-74.79256269999999,39.0018354
823,3080 WEST 1ST STREET,-73.9699072,40.5760758
824,40 WEST BRIGHTON AVENUE,-73.97007789999999,40.5762177
825,2110 NEPTUNE AVENUE,-73.9887535,40.5782766
826,2850 WEST 37TH STREET,-74.0032631,40.5756866
827,1210 SURF AVENUE,-73.9798249,40.5752836
828,1220 DEAN STREET,-73.9489086,40.6766665
829,90 BROOKLYN AVENUE,-73.373886,40.744608
830,1380 DEAN STREET,-73.9429348,40.6763847
831,10 REVERE PLACE,-73.941183,40.6760806
832,970 BERGEN STREET,-73.954809,40.676346
833,890 ST MARK'S AVENUE,-73.9429531,40.6742354
834,870 ST MARK'S AVENUE,-73.9437469,40.67486359999999
835,660 PARK PLACE,-76.81188379999999,42.095278
836,830 PROSPECT PLACE,-73.9490701,40.67400500000001
837,210 ALBANY AVENUE,-73.93927719999999,40.673317
838,660 ST. JOHNS PLACE,-73.95650069999999,40.67224059999999
839,650 ST JOHNS PL,-73.9568221,40.6721732
840,900 ST. JOHNS PLACE,-73.94852,40.671252
841,1040 PRESIDENT STREET,-73.9570779,40.6683291
842,1270 PRESIDENT STREET,-73.94771,40.667676
843,1280 CARROLL STREET,-73.946944,40.666703
844,1410 CARROLL STREET,-76.636189,39.2785601
845,390 CROWN STREET,-73.94656739999999,40.6658233
846,1350 CARROLL STREET,-76.63534849999999,39.2792046
847,520 CROWN STREET,-73.9412174,40.6655067
848,610 EMPIRE BOULEVARD,-73.942021,40.663687
849,600 EMPIRE BOULEVARD,-73.942283,40.663704
850,1890 PACIFIC STREET,-73.92406439999999,40.6761067
851,1420 PARK PLACE,-97.338172,37.708743
852,1220 ST JOHNS PL,-73.9379529,40.6706607
853,1220 ST JOHNS PLACE,-73.9379529,40.6706607
854,1500 PRESIDENT,0.0,0.0
855,1490 PRESIDENT STREET,-73.9392542,40.66722730000001
856,1450 CARROLL STREET,-73.94036779999999,40.6664099
857,1470 CARROLL STREET,-73.93940309999999,40.66635
858,650 PROSPECT PLACE,-73.955156,40.674466
859,920 PACIFIC STREET,-73.9631445,40.6798119
860,210 EASTERN PARKWAY,-74.2174052,40.7371646
861,1200 PACIFIC STREET,-73.9521911,40.6776177
862,940 ST. MARKS AVENUE,-73.9397858,40.6747137
863,940 ST MARK'S AVENUE,-73.9397858,40.6747137
864,1490 BEDFORD AVENUE,-73.9547162,40.67232449999999
865,1520 BEDFORD AVENUE,-73.9551087,40.6713276
866,790 ST JOHN'S PLACE,-73.95205440000001,40.6716247
867,1360 CARROLL STREET,-73.943806,40.666528
868,270 ALBANY AVENUE,-73.9394609,40.6713917
869,930 PACIFIC STREET,-73.9627139,40.679822
870,950 PACIFIC STREET,-73.9620394,40.6795754
871,900 PACIFIC STREET,-73.6084312,40.6379455
872,890 BERGEN STREET,-73.957937,40.677026
873,520 SAINT JOHNS PLACE,-73.96089289999999,40.6729387
874,520 ST JOHNS PLACE,-73.96089289999999,40.6729387
875,250 EASTERN PARKWAY,-73.9610546,40.6707865
876,220 EASTERN PARKWAY,-74.217795,40.7366975
877,1310 PACIFIC STREET,-73.947385,40.677259
878,860 EASTERN PARKWAY,-73.9400119,40.668823
879,460 ALBANY AVENUE,-73.9398721,40.6646235
880,580 CROWN STREET,-73.93864570000001,40.6652953
881,650 WASHINGTON AVENUE,-73.9642235,40.6789413
882,480 PROSPECT PLACE,-73.96056159999999,40.6756676
883,830 CLASSON AVENUE,-73.9611895,40.6725371
884,1150 PACIFIC STREET,-73.9541903,40.6778824
885,170 KINGSTON AVENUE,-73.9417703,40.6738983
886,360 EASTERN PARKWAY,-73.43568499999999,40.735874
887,1330 UNION STREET,-122.4212867,37.79910539999999
888,260 ROGERS AVENUE,-73.95382289999999,40.6669323
889,1570 PROSPECT PLACE,-73.92433989999999,40.672707
890,1320 STERLING PLACE,-73.9349488,40.6714741
891,1350 ST JOHN'S PLACE,-73.93355729999999,40.6704942
892,1350 ST. JOHNS PLACE,-73.93355729999999,40.6704942
893,1090 BERGEN STREET,-73.9498764,40.676098
894,250 EMPIRE BOULEVARD,-77.5503839,43.176963
895,320 UTICA AVENUE,-73.9312875,40.6669912
896,1320 ATLANTIC AVENUE,-81.45238189999999,30.669737
897,620 CLASSON AVENUE,-73.958907,40.678779
898,950 BERGEN STREET,-73.95552,40.676542
899,820 CLASSON AVENUE,-73.96112409999999,40.672685
900,1040 ATLANTIC AVENUE,-80.0841133,26.4613703
901,1450 ATLANTIC AVENUE,-76.2641821,36.8103454
902,1090 PACIFIC STREET,-73.95660099999999,40.678391
903,1720 PRESIDENT STREET,-73.9300004,40.666683
904,60 SUNNYSIDE AVENUE,-73.89401099999999,40.680446
905,170 MILLER AVENUE,-122.5430966,37.9026711
906,70 BULWER PLACE,-73.8940401,40.68368950000001
907,30 CROSBY AVENUE,-73.8943817,40.6822379
908,160 SUNNYSIDE AVENUE,-88.363259,42.2388813
909,10 BARBEY,0.0,0.0
910,230 HIGHLAND BOULEVARD,-85.7259979,38.0137549
911,120 SUNNYSIDE AVENUE,-88.36322109999999,42.2399979
912,40 HENDRIX STREET,-73.8920119,40.6813273
913,20 NORWOOD AVENUE,-71.7483233,42.56649609999999
914,30 ESSEX STREET,-69.2156107,45.1854126
915,40 ESSEX STREET,-70.3136992,43.6743592
916,60 ETNA STREET,-73.88131299999999,40.6848721
917,50 NORWOOD AVENUE,-73.88018749999999,40.6848465
918,70 HENDRIX,-80.531435,35.699228
919,60 ASHFORD STREET,-73.8871699,40.6812856
920,210 ESSEX STREET,-73.3603006,40.7347803
921,10 RICHMOND STREET,-70.93719519999999,41.6440714
922,70 HEMLOCK STREET,-73.8723895,40.688203
923,110 CHESTNUT STREET,-75.1430342,39.9480692
924,310 NICHOLS AVENUE,-75.54243149999999,39.7984711
925,270 ELDERTS LANE,-73.8666865,40.684433
926,80 JAMAICA AVENUE,-73.897086,40.67812
927,3310 FULTON STREET,-73.87319339999999,40.6831227
928,2920 FULTON STREET,-122.2638157,37.8562838
929,1760 BUSHWICK AVENUE,-73.89863559999999,40.6784072
930,2720 FULTON STREET,-122.19534,47.9810447
931,2590 ATLANTIC AVENUE,-77.4940941,43.1543089
932,2710 FULTON STREET,-122.2646133,37.8601342
933,2700 FULTON STREET,-122.2647019,37.8605165
934,3320 ATLANTIC AVENUE,-73.8729867,40.6810266
935,0 MAIN STREET,-121.9019152,37.4142466
936,130 WATER STREET,-74.0071785,40.7056884
937,50 BRIDGE STREET,-73.9848722,40.7031632
938,200 WATER STREET,-74.00459940000002,40.7074612
939,30 BRIDGE STREET,-72.99354459999999,44.40495680000001
940,30 MAIN STREET,-73.9909448,40.7030118
941,50 FRONT STREET,-74.0053154,41.5034281
942,190 WATER STREET,-74.00476189999999,40.7072805
943,70 WASHINGTON STREET,-73.98984449999999,40.7020292
944,80 FRONT STREET,-73.9894556,40.7023963
945,80 ADAMS STREET,-73.9886513,40.701652
946,100 JAY STREET,-73.986935,40.7022837
947,100 JAY,-73.986935,40.7022837
948,200 FRONT STREET,-79.386151,43.6449355
949,50 PEARL STREET,-78.6702741,42.9098323
950,20 FRONT STREET,-83.2392042,42.7836236
951,30 WATER STREET,-74.0110309,40.7032966
952,50 WATER STREET,-73.9922441,40.7031576
953,100 GOLD STREET,-74.0032955,40.7103318
954,280 STATE STREET,-73.7616676,42.65413299999999
955,180 SCHERMERHORN STREET,-73.98711229999999,40.6893552
956,50 BOERUM PLACE,-73.989899,40.690581
957,110 LIVINGSTON STREET,-73.9899258,40.6909831
958,220 DUFFIELD STREET,-75.1120528,40.1513774
959,210 JORALEMON STREET,-73.9904201,40.6923145
960,190 BRIDGE STREET,-70.89496419999999,42.5243918
961,300 GOLD STREET,-73.98329489999999,40.6952681
962,170 JOHNSON STREET,-75.8006649,41.316626
963,360 BRIDGE STREET,-73.9854687,40.6924762
964,100 WILLOUGHBY STREET,-73.9845769,40.6919391
